iter	Passed	Remaining
4057	2394396	3506038
4058	2395050	3505542
4059	2395545	3504812
4060	2396181	3504289
4061	2396747	3503665
4062	2397282	3502993
4063	2397912	3502463
4064	2398485	3501847
4065	2399074	3501256
4066	2399766	3500815
4067	2400332	3500189
4068	2401076	3499823
4069	2401811	3499445
4070	2402520	3499028
4071	2403282	3498688
4072	2403876	3498103
4073	2404568	3497662
4074	2405235	3497182
4075	2405870	3496657
4076	2406501	3496126
4077	2407076	3495513
4078	2407680	3494944
4079	2408176	3494216
4080	2408826	3493712
4081	2409354	3493032
4082	2409994	3492514
4083	2410545	3491867
4084	2411136	3491278
4085	2411723	3490683
4086	2412252	3490005
4087	2412915	3489519
4088	2413464	3488870
4089	2414071	3488304
4090	2414679	3487738
4091	2415204	3487055
4092	2415841	3486532
4093	2416355	3485831
4094	2416987	3485302
4095	2417615	3484766
4096	2418148	3484092
4097	2418811	3483608
4098	2419343	3482934
4099	2420013	3482458
4100	2420581	3481836
4101	2421141	3481202
4102	2421772	3480671
4103	2422263	3479938
4104	2422803	3479274
4105	2423317	3478575
4106	2423999	3478117
4107	2424486	3477378
4108	2425101	3476825
4109	2425745	3476311
4110	2426341	3475729
4111	2426972	3475198
4112	2427608	3474673
4113	2428137	3473995
4114	2428735	3473415
4115	2429263	3472736
4116	2429914	3472233
4117	2430489	3471621
4118	2431097	3471057
4119	2431753	3470560
4120	2432260	3469851
4121	2432941	3469391
4122	2433507	3468766
4123	2434007	3468047
4124	2434541	3467377
4125	2435155	3466820
4126	2435767	3466261
4127	2436368	3465686
4128	2436944	3465076
4129	2437558	3464520
4130	2438119	3463888
4131	2438688	3463268
4132	2439262	3462654
4133	2439895	3462125
4134	2440491	3461543
4135	2441100	3460979
4136	2441758	3460485
4137	2442226	3459722
4138	2442829	3459150
4139	2443205	3458257
4140	2443878	3457783
4141	2444474	3457202
4142	2445094	3456654
4143	2445730	3456128
4144	2446293	3455500
4145	2446946	3454999
4146	2447433	3454263
4147	2447924	3453532
4148	2448449	3452850
4149	2449020	3452233
4150	2449605	3451636
4151	2450188	3451036
4152	2450851	3450548
4153	2451431	3449943
4154	2452050	3449394
4155	2452622	3448779
4156	2453191	3448159
4157	2453824	3447629
4158	2454428	3447059
4159	2454988	3446426
4160	2455599	3445865
4161	2456209	3445303
4162	2456832	3444759
4163	2457317	3444021
4164	2457969	3443517
4165	2458534	3442892
4166	2459104	3442273
4167	2459702	3441695
4168	2460215	3440997
4169	2460877	3440506
4170	2461307	3439693
4171	2461954	3439182
4172	2462453	3438464
4173	2463010	3437828
4174	2463619	3437264
4175	2464146	3436588
4176	2464771	3436045
4177	2465258	3435312
4178	2465969	3434890
4179	2466612	3434374
4180	2467143	3433701
4181	2467731	3433108
4182	2468181	3432324
4183	2468852	3431846
4184	2469429	3431238
4185	2470062	3430707
4186	2470697	3430180
4187	2471251	3429540
4188	2471879	3429003
4189	2472457	3428395
4190	2472969	3427697
4191	2473539	3427079
4192	2474104	3426455
4193	2474770	3425969
4194	2475237	3425208
4195	2475931	3424763
4196	2476529	3424183
4197	2477073	3423530
4198	2477654	3422927
4199	2478132	3422182
4200	2478831	3421743
4201	2479393	3421114
4202	2479965	3420499
4203	2480535	3419882
4204	2481057	3419197
4205	2481697	3418676
4206	2482191	3417955
4207	2482857	3417469
4208	2483460	3416897
4209	2484010	3416251
4210	2484603	3415665
4211	2485079	3414919
4212	2485726	3414408
4213	2486330	3413837
4214	2486904	3413225
4215	2487538	3412694
4216	2488055	3412005
4217	2488726	3411525
4218	2489158	3410719
4219	2489818	3410224
4220	2490383	3409600
4221	2490979	3409018
4222	2491627	3408508
4223	2492089	3407743
4224	2492677	3407150
4225	2493194	3406461
4226	2493854	3405967
4227	2494482	3405428
4228	2495025	3404775
4229	2495629	3404203
4230	2496176	3403554
4231	2496827	3403047
4232	2497302	3402301
4233	2497900	3401722
4234	2498417	3401033
4235	2498989	3400419
4236	2499587	3399839
4237	2500156	3399222
4238	2500800	3398704
4239	2501385	3398108
4240	2501947	3397480
4241	2502553	3396912
4242	2503105	3396270
4243	2503739	3395740
4244	2504181	3394950
4245	2504858	3394478
4246	2505423	3393854
4247	2506038	3393299
4248	2506744	3392866
4249	2507204	3392100
4250	2507895	3391647
4251	2508415	3390961
4252	2508973	3390329
4253	2509546	3389716
4254	2510133	3389123
4255	2510779	3388608
4256	2511303	3387929
4257	2511937	3387399
4258	2512504	3386778
4259	2513100	3386196
4260	2513698	3385617
4261	2514256	3384984
4262	2514945	3384527
4263	2515496	3383885
4264	2516178	3383419
4265	2516819	3382898
4266	2517411	3382311
4267	2518021	3381747
4268	2518645	3381203
4269	2519207	3380576
4270	2519823	3380021
4271	2520268	3379236
4272	2520900	3378702
4273	2521571	3378220
4274	2522071	3377510
4275	2522780	3377080
4276	2523427	3376567
4277	2524154	3376159
4278	2524861	3375726
4279	2525592	3375324
4280	2526402	3375028
4281	2527178	3374686
4282	2527890	3374258
4283	2528540	3373747
4284	2529178	3373221
4285	2529842	3372729
4286	2530385	3372076
4287	2530946	3371447
4288	2531524	3370840
4289	2532018	3370123
4290	2532605	3369528
4291	2533054	3368749
4292	2533695	3368227
4293	2534215	3367544
4294	2534866	3367034
4295	2535411	3366384
4296	2536057	3365867
4297	2536704	3365353
4298	2537211	3364653
4299	2537887	3364176
4300	2538472	3363579
4301	2539000	3362906
4302	2539665	3362415
4303	2540200	3361752
4304	2540841	3361228
4305	2541406	3360606
4306	2541913	3359905
4307	2542447	3359241
4308	2543003	3358605
4309	2543646	3358085
4310	2544208	3357458
4311	2544879	3356974
4312	2545517	3356447
4313	2546161	3355928
4314	2546808	3355412
4315	2547278	3354663
4316	2547907	3354125
4317	2548355	3353348
4318	2548879	3352670
4319	2549520	3352147
4320	2550034	3351457
4321	2550591	3350823
4322	2551104	3350132
4323	2551717	3349572
4324	2552226	3348875
4325	2552871	3348356
4326	2553392	3347676
4327	2553985	3347089
4328	2554562	3346482
4329	2555112	3345839
4330	2555744	3345305
4331	2556348	3344732
4332	2556932	3344134
4333	2557606	3343654
4334	2558070	3342899
4335	2558758	3342437
4336	2559323	3341813
4337	2559975	3341305
4338	2560588	3340745
4339	2561066	3340007
4340	2561653	3339414
4341	2562151	3338704
4342	2562750	3338125
4343	2563307	3337492
4344	2563948	3336968
4345	2564473	3336293
4346	2565005	3335627
4347	2565655	3335116
4348	2566276	3334566
4349	2566932	3334061
4350	2567491	3333431
4351	2568057	3332809
4352	2568635	3332203
4353	2569034	3331366
4354	2569637	3330792
4355	2570131	3330078
4356	2570843	3329645
4357	2571378	3328985
4358	2571947	3328367
4359	2572625	3327891
4360	2573163	3327234
4361	2573787	3326688
4362	2574349	3326061
4363	2574922	3325449
4364	2575506	3324852
4365	2576192	3324386
4366	2576819	3323842
4367	2577383	3323220
4368	2577906	3322542
4369	2578513	3321974
4370	2578996	3321247
4371	2579627	3320709
4372	2580117	3319990
4373	2580757	3319465
4374	2581307	3318823
4375	2581888	3318222
4376	2582473	3317626
4377	2582986	3316937
4378	2583587	3316361
4379	2584177	3315770
4380	2584866	3315308
4381	2585415	3314665
4382	2586096	3314192
4383	2586750	3313684
4384	2587273	3313007
4385	2587877	3312436
4386	2588469	3311848
4387	2588995	3311176
4388	2589581	3310581
4389	2590122	3309928
4390	2590809	3309462
4391	2591178	3308590
4392	2591818	3308064
4393	2592294	3307329
4394	2592826	3306664
4395	2593308	3305937
4396	2593934	3305393
4397	2594589	3304886
4398	2595064	3304150
4399	2595704	3303623
4400	2596411	3303182
4401	2596990	3302578
4402	2597631	3302053
4403	2598142	3301363
4404	2598776	3300829
4405	2599392	3300272
4406	2599963	3299658
4407	2600624	3299158
4408	2601090	3298411
4409	2601733	3297889
4410	2602334	3297312
4411	2602854	3296634
4412	2603475	3296083
4413	2604039	3295461
4414	2604725	3294992
4415	2605213	3294272
4416	2605870	3293767
4417	2606567	3293313
4418	2607071	3292615
4419	2607698	3292072
4420	2608170	3291333
4421	2608825	3290824
4422	2609363	3290170
4423	2609925	3289544
4424	2610531	3288975
4425	2611059	3288306
4426	2611707	3287789
4427	2612186	3287059
4428	2612804	3286505
4429	2613328	3285832
4430	2613884	3285200
4431	2614449	3284578
4432	2615052	3284005
4433	2615756	3283559
4434	2616362	3282988
4435	2616957	3282406
4436	2617523	3281786
4437	2618040	3281104
4438	2618689	3280588
4439	2619205	3279906
4440	2619846	3279379
4441	2620429	3278781
4442	2620994	3278160
4443	2621692	3277706
4444	2622245	3277069
4445	2622827	3276469
4446	2623379	3275832
4447	2623946	3275213
4448	2624634	3274746
4449	2625127	3274035
4450	2625788	3273534
4451	2626518	3273118
4452	2627240	3272693
4453	2627950	3272252
4454	2628655	3271805
4455	2629404	3271413
4456	2630168	3271039
4457	2630885	3270607
4458	2631555	3270116
4459	2632083	3269449
4460	2632738	3268939
4461	2633306	3268322
4462	2633868	3267696
4463	2634504	3267163
4464	2634975	3266425
4465	2635699	3266000
4466	2636278	3265397
4467	2636874	3264814
4468	2637474	3264235
4469	2638021	3263592
4470	2638603	3262991
4471	2639110	3262298
4472	2639790	3261820
4473	2640361	3261205
4474	2640888	3260537
4475	2641388	3259837
4476	2641873	3259117
4477	2642416	3258468
4478	2642910	3257760
4479	2643478	3257143
4480	2643996	3256464
4481	2644648	3255950
4482	2645136	3255235
4483	2645851	3254798
4484	2646495	3254274
4485	2647058	3253651
4486	2647759	3253197
4487	2648245	3252480
4488	2648812	3251861
4489	2649356	3251215
4490	2649927	3250601
4491	2650587	3250096
4492	2651059	3249362
4493	2651697	3248831
4494	2652226	3248166
4495	2652808	3247566
4496	2653376	3246948
4497	2653991	3246390
4498	2654594	3245815
4499	2655144	3245176
4500	2655839	3244714
4501	2656480	3244186
4502	2656987	3243495
4503	2657606	3242940
4504	2658101	3242234
4505	2658790	3241764
4506	2659308	3241087
4507	2659913	3240515
4508	2660540	3239970
4509	2661014	3239238
4510	2661599	3238642
4511	2662090	3237933
4512	2662731	3237405
4513	2663222	3236694
4514	2663893	3236203
4515	2664494	3235626
4516	2665012	3234948
4517	2665601	3234357
4518	2666138	3233702
4519	2666814	3233217
4520	2667349	3232560
4521	2667900	3231924
4522	2668415	3231243
4523	2668982	3230624
4524	2669604	3230074
4525	2670076	3229341
4526	2670735	3228834
4527	2671275	3228184
4528	2671915	3227654
4529	2672567	3227139
4530	2673080	3226456
4531	2673753	3225967
4532	2674217	3225225
4533	2674784	3224608
4534	2675356	3223996
4535	2675978	3223444
4536	2676564	3222849
4537	2677084	3222176
4538	2677749	3221677
4539	2678317	3221059
4540	2678881	3220439
4541	2679574	3219972
4542	2680043	3219237
4543	2680699	3218726
4544	2681240	3218078
4545	2681853	3217516
4546	2682472	3216960
4547	2683019	3216320
4548	2683673	3215806
4549	2684214	3215158
4550	2684807	3214571
4551	2685425	3214015
4552	2685993	3213398
4553	2686636	3212872
4554	2687121	3212157
4555	2687800	3211674
4556	2688395	3211089
4557	2688998	3210515
4558	2689648	3209996
4559	2690130	3209278
4560	2690777	3208756
4561	2691326	3208117
4562	2691820	3207413
4563	2692329	3206727
4564	2692910	3206126
4565	2693588	3205641
4566	2694135	3205000
4567	2694760	3204451
4568	2695285	3203785
4569	2695971	3203310
4570	2696634	3202806
4571	2697175	3202158
4572	2697821	3201634
4573	2698376	3201003
4574	2698940	3200382
4575	2699469	3199720
4576	2699907	3198951
4577	2700482	3198342
4578	2701036	3197711
4579	2701729	3197242
4580	2702284	3196611
4581	2702871	3196019
4582	2703495	3195469
4583	2704060	3194849
4584	2704707	3194327
4585	2705222	3193648
4586	2705897	3193159
4587	2706623	3192730
4588	2707140	3192054
4589	2707795	3191541
4590	2708381	3190946
4591	2708960	3190343
4592	2709571	3189778
4593	2710059	3189068
4594	2710684	3188519
4595	2711164	3187801
4596	2711779	3187240
4597	2712436	3186729
4598	2712930	3186026
4599	2713614	3185547
4600	2714068	3184798
4601	2714740	3184304
4602	2715259	3183631
4603	2715952	3183161
4604	2716653	3182702
4605	2717218	3182083
4606	2717796	3181480
4607	2718422	3180932
4608	2718938	3180254
4609	2719570	3179714
4610	2720093	3179046
4611	2720741	3178524
4612	2721326	3177928
4613	2721906	3177327
4614	2722569	3176823
4615	2723073	3176131
4616	2723775	3175673
4617	2724380	3175100
4618	2724899	3174428
4619	2725555	3173915
4620	2726123	3173300
4621	2726783	3172790
4622	2727336	3172158
4623	2727862	3171494
4624	2728531	3170996
4625	2729065	3170341
4626	2729811	3169931
4627	2730536	3169499
4628	2731213	3169010
4629	2731888	3168518
4630	2732624	3168097
4631	2733342	3167655
4632	2734185	3167359
4633	2734830	3166831
4634	2735377	3166192
4635	2735955	3165587
4636	2736528	3164977
4637	2737071	3164333
4638	2737766	3163864
4639	2738287	3163194
4640	2738838	3162558
4641	2739490	3162040
4642	2739999	3161356
4643	2740639	3160824
4644	2741165	3160159
4645	2741805	3159626
4646	2742372	3159010
4647	2742962	3158420
4648	2743549	3157826
4649	2743970	3157041
4650	2744643	3156546
4651	2745091	3155793
4652	2745726	3155254
4653	2746453	3154821
4654	2747005	3154188
4655	2747683	3153698
4656	2748248	3153079
4657	2748829	3152478
4658	2749444	3151916
4659	2750031	3151323
4660	2750668	3150786
4661	2751164	3150089
4662	2751714	3149452
4663	2752271	3148825
4664	2752815	3148182
4665	2753399	3147585
4666	2753937	3146935
4667	2754594	3146421
4668	2755044	3145672
4669	2755674	3145127
4670	2756291	3144568
4671	2756825	3143913
4672	2757519	3143442
4673	2757997	3142724
4674	2758668	3142226
4675	2759161	3141526
4676	2759849	3141046
4677	2760443	3140462
4678	2760956	3139784
4679	2761545	3139192
4680	2762030	3138483
4681	2762685	3137967
4682	2763244	3137341
4683	2763881	3136804
4684	2764530	3136281
4685	2765058	3135620
4686	2765686	3135073
4687	2766425	3134653
4688	2766875	3133904
4689	2767575	3133438
4690	2768084	3132756
4691	2768714	3132211
4692	2769284	3131598
4693	2769891	3131028
4694	2770485	3130442
4695	2771029	3129800
4696	2771615	3129204
4697	2772076	3128469
4698	2772707	3127925
4699	2773100	3127113
4700	2773699	3126533
4701	2774295	3125949
4702	2774928	3125408
4703	2775584	3124892
4704	2776266	3124406
4705	2776796	3123748
4706	2777374	3123144
4707	2777925	3122511
4708	2778622	3122040
4709	2779173	3121407
4710	2779774	3120829
4711	2780460	3120347
4712	2780879	3119564
4713	2781522	3119033
4714	2782086	3118415
4715	2782767	3117927
4716	2783414	3117400
4717	2783916	3116711
4718	2784567	3116190
4719	2785129	3115568
4720	2785753	3115016
4721	2786419	3114511
4722	2786842	3113734
4723	2787361	3113065
4724	2787974	3112501
4725	2788629	3111982
4726	2789104	3111265
4727	2789723	3110707
4728	2790232	3110026
4729	2790788	3109398
4730	2791355	3108783
4731	2791927	3108173
4732	2792612	3107688
4733	2793114	3107000
4734	2793741	3106451
4735	2794399	3105937
4736	2794891	3105238
4737	2795518	3104689
4738	2796033	3104015
4739	2796637	3103441
4740	2797189	3102809
4741	2797657	3102084
4742	2798166	3101403
4743	2798778	3100838
4744	2799318	3100194
4745	2799797	3099480
4746	2800272	3098763
4747	2800884	3098197
4748	2801598	3097745
4749	2802116	3097075
4750	2802717	3096498
4751	2803274	3095871
4752	2803888	3095308
4753	2804526	3094771
4754	2805016	3094071
4755	2805647	3093527
4756	2806293	3092999
4757	2806798	3092315
4758	2807275	3091601
4759	2807882	3091030
4760	2808537	3090511
4761	2809044	3089830
4762	2809709	3089324
4763	2810322	3088758
4764	2810847	3088097
4765	2811508	3087585
4766	2811992	3086880
4767	2812608	3086318
4768	2813080	3085598
4769	2813732	3085078
4770	2814361	3084531
4771	2814933	3083921
4772	2815629	3083447
4773	2816185	3082820
4774	2816779	3082235
4775	2817461	3081745
4776	2817885	3080974
4777	2818539	3080455
4778	2819079	3079809
4779	2819698	3079252
4780	2820353	3078733
4781	2820847	3078039
4782	2821540	3077561
4783	2822063	3076898
4784	2822714	3076375
4785	2823276	3075754
4786	2823862	3075160
4787	2824453	3074572
4788	2824978	3073911
4789	2825651	3073412
4790	2826345	3072934
4791	2826906	3072314
4792	2827560	3071794
4793	2828062	3071108
4794	2828702	3070572
4795	2829264	3069952
4796	2829874	3069384
4797	2830577	3068917
4798	2831105	3068259
4799	2831711	3067687
4800	2832222	3067011
4801	2832789	3066397
4802	2833344	3065769
4803	2833901	3065143
4804	2834598	3064669
4805	2835161	3064051
4806	2835823	3063538
4807	2836527	3063072
4808	2837091	3062453
4809	2837718	3061904
4810	2838304	3061310
4811	2838840	3060661
4812	2839466	3060110
4813	2839942	3059398
4814	2840566	3058844
4815	2841074	3058166
4816	2841640	3057550
4817	2842211	3056940
4818	2842830	3056382
4819	2843483	3055860
4820	2843924	3055109
4821	2844581	3054591
4822	2845165	3053995
4823	2845820	3053475
4824	2846512	3052995
4825	2846993	3052288
4826	2847606	3051722
4827	2848134	3051067
4828	2848717	3050470
4829	2849336	3049911
4830	2849865	3049255
4831	2850535	3048752
4832	2851071	3048104
4833	2851705	3047561
4834	2852323	3047001
4835	2852973	3046475
4836	2853606	3045931
4837	2854278	3045429
4838	2854923	3044897
4839	2855638	3044440
4840	2856421	3044056
4841	2857125	3043587
4842	2857836	3043126
4843	2858475	3042588
4844	2859012	3041942
4845	2859680	3041434
4846	2860158	3040725
4847	2860813	3040204
4848	2861466	3039681
4849	2861917	3038943
4850	2862590	3038441
4851	2862997	3037656
4852	2863649	3037133
4853	2864247	3036550
4854	2864840	3035963
4855	2865462	3035407
4856	2866153	3034923
4857	2866689	3034276
4858	2867359	3033771
4859	2867779	3033001
4860	2868426	3032471
4861	2868977	3031840
4862	2869590	3031274
4863	2869965	3030456
4864	2870591	3029904
4865	2871186	3029320
4866	2871718	3028668
4867	2872283	3028052
4868	2872898	3027489
4869	2873545	3026958
4870	2874099	3026330
4871	2874713	3025765
4872	2875307	3025180
4873	2875868	3024559
4874	2876587	3024104
4875	2877117	3023451
4876	2877695	3022849
4877	2878260	3022232
4878	2878796	3021585
4879	2879394	3021003
4880	2879904	3020330
4881	2880577	3019827
4882	2881113	3019180
4883	2881686	3018572
4884	2882221	3017924
4885	2882704	3017223
4886	2883292	3016630
4887	2883877	3016035
4888	2884592	3015576
4889	2885180	3014983
4890	2885824	3014450
4891	2886480	3013929
4892	2886958	3013222
4893	2887634	3012721
4894	2888140	3012044
4895	2888725	3011449
4896	2889350	3010896
4897	2889863	3010225
4898	2890471	3009653
4899	2891015	3009016
4900	2891682	3008506
4901	2892320	3007966
4902	2892807	3007268
4903	2893420	3006703
4904	2893926	3006025
4905	2894615	3005538
4906	2895113	3004852
4907	2895763	3004325
4908	2896436	3003821
4909	2896890	3003090
4910	2897570	3002593
4911	2898137	3001979
4912	2898728	3001390
4913	2899348	3000831
4914	2899839	3000139
4915	2900533	2999656
4916	2901006	2998945
4917	2901608	2998368
4918	2902229	2997810
4919	2902781	2997180
4920	2903340	2996558
4921	2903830	2995866
4922	2904405	2995260
4923	2904879	2994551
4924	2905597	2994092
4925	2906240	2993557
4926	2906837	2992974
4927	2907471	2992430
4928	2908031	2991809
4929	2908650	2991249
4930	2909337	2990758
4931	2909800	2990037
4932	2910446	2989506
4933	2911013	2988892
4934	2911644	2988344
4935	2912152	2987669
4936	2912736	2987073
4937	2913355	2986514
4938	2913842	2985817
4939	2914529	2985327
4940	2915019	2984635
4941	2915681	2984119
4942	2916355	2983614
4943	2916909	2982988
4944	2917575	2982476
4945	2918144	2981864
4946	2918719	2981259
4947	2919403	2980764
4948	2919914	2980094
4949	2920599	2979601
4950	2921170	2978991
4951	2921749	2978390
4952	2922465	2977929
4953	2922906	2977187
4954	2923589	2976691
4955	2924115	2976036
4956	2924691	2975432
4957	2925260	2974821
4958	2925939	2974321
4959	2926552	2973755
4960	2927095	2973116
4961	2927706	2972547
4962	2928294	2971956
4963	2928824	2971305
4964	2929434	2970735
4965	2929959	2970079
4966	2930618	2969559
4967	2931276	2969038
4968	2931750	2968330
4969	2932264	2967664
4970	2932856	2967075
4971	2933554	2966595
4972	2934103	2965963
4973	2934738	2965419
4974	2935377	2964878
4975	2935957	2964278
4976	2936602	2963743
4977	2937134	2963095
4978	2937738	2962519
4979	2938415	2962016
4980	2938922	2961343
4981	2939578	2960820
4982	2940135	2960196
4983	2940710	2959591
4984	2941388	2959089
4985	2941857	2958377
4986	2942527	2957868
4987	2943087	2957248
4988	2943713	2956694
4989	2944182	2955983
4990	2944693	2955313
4991	2945301	2954741
4992	2945873	2954133
4993	2946574	2953654
4994	2947087	2952987
4995	2947714	2952434
4996	2948306	2951846
4997	2948781	2951141
4998	2949371	2950551
4999	2949871	2949871
5000	2950527	2949347
5001	2951001	2948641
5002	2951650	2948110
5003	2952282	2947562
5004	2952843	2946943
5005	2953537	2946457
5006	2954135	2945875
5007	2954753	2945313
5008	2955462	2944842
5009	2956214	2944413
5010	2957017	2944035
5011	2957723	2943559
5012	2958414	2943070
5013	2959166	2942641
5014	2959955	2942249
5015	2960572	2941685
5016	2961215	2941147
5017	2961733	2940485
5018	2962418	2939989
5019	2962978	2939369
5020	2963543	2938754
5021	2964144	2938174
5022	2964695	2937545
5023	2965396	2937064
5024	2966005	2936492
5025	2966654	2935960
5026	2967289	2935415
5027	2967801	2934746
5028	2968479	2934243
5029	2969006	2933590
5030	2969639	2933042
5031	2970347	2932568
5032	2970880	2931922
5033	2971564	2931424
5034	2972170	2930849
5035	2972735	2930233
5036	2973326	2929644
5037	2973884	2929022
5038	2974567	2928523
5039	2975152	2927927
5040	2975845	2927438
5041	2976470	2926882
5042	2977048	2926280
5043	2977614	2925665
5044	2978179	2925050
5045	2978751	2924442
5046	2979450	2923958
5047	2979915	2923245
5048	2980528	2922677
5049	2981109	2922077
5050	2981684	2921472
5051	2982232	2920840
5052	2982724	2920153
5053	2983393	2919641
5054	2983824	2918894
5055	2984418	2918308
5056	2984872	2917584
5057	2985503	2917033
5058	2986088	2916438
5059	2986721	2915890
5060	2987373	2915359
5061	2987870	2914678
5062	2988465	2914093
5063	2989049	2913496
5064	2989641	2912908
5065	2990185	2912273
5066	2990728	2911637
5067	2991205	2910936
5068	2991777	2910328
5069	2992360	2909731
5070	2992827	2909021
5071	2993477	2908489
5072	2994005	2907838
5073	2994564	2907218
5074	2995120	2906595
5075	2995779	2906071
5076	2996465	2905573
5077	2997026	2904955
5078	2997677	2904423
5079	2998302	2903867
5080	2998786	2903174
5081	2999425	2902632
5082	2999902	2901931
5083	3000552	2901399
5084	3001174	2900839
5085	3001742	2900229
5086	3002391	2899695
5087	3002793	2898923
5088	3003443	2898391
5089	3003852	2897625
5090	3004470	2897062
5091	3004914	2896331
5092	3005500	2895737
5093	3006144	2895198
5094	3006729	2894603
5095	3007421	2894112
5096	3007928	2893442
5097	3008549	2892881
5098	3009108	2892260
5099	3009651	2891626
5100	3010230	2891025
5101	3010714	2890333
5102	3011372	2889808
5103	3011839	2889099
5104	3012409	2888490
5105	3012903	2887808
5106	3013593	2887313
5107	3014243	2886781
5108	3014737	2886098
5109	3015371	2885551
5110	3015915	2884916
5111	3016532	2884352
5112	3016977	2883623
5113	3017618	2883082
5114	3018162	2882448
5115	3018730	2881837
5116	3019330	2881256
5117	3019836	2880586
5118	3020475	2880042
5119	3020981	2879373
5120	3021612	2878821
5121	3022205	2878235
5122	3022799	2877648
5123	3023398	2877067
5124	3023907	2876399
5125	3024563	2875872
5126	3025193	2875320
5127	3025853	2874796
5128	3026550	2874308
5129	3027055	2873637
5130	3027563	2872969
5131	3027968	2872203
5132	3028578	2871633
5133	3029181	2871055
5134	3029725	2870421
5135	3030332	2869847
5136	3030793	2869135
5137	3031406	2868567
5138	3031853	2867841
5139	3032486	2867292
5140	3033050	2866678
5141	3033588	2866039
5142	3034114	2865388
5143	3034648	2864745
5144	3035280	2864195
5145	3035890	2863624
5146	3036548	2863099
5147	3037068	2862443
5148	3037628	2861825
5149	3038207	2861224
5150	3038788	2860626
5151	3039492	2860143
5152	3039981	2859458
5153	3040527	2858827
5154	3041035	2858160
5155	3041664	2857607
5156	3042281	2857042
5157	3042779	2856366
5158	3043418	2855822
5159	3043945	2855173
5160	3044483	2854534
5161	3044990	2853867
5162	3045595	2853291
5163	3046264	2852775
5164	3046779	2852115
5165	3047401	2851556
5166	3047922	2850901
5167	3048598	2850392
5168	3048964	2849593
5169	3049595	2849041
5170	3050223	2848487
5171	3050716	2847807
5172	3051407	2847312
5173	3051870	2846603
5174	3052558	2846104
5175	3053219	2845581
5176	3053751	2844937
5177	3054368	2844373
5178	3054843	2843676
5179	3055544	2843190
5180	3056136	2842602
5181	3056635	2841928
5182	3057332	2841437
5183	3057835	2840766
5184	3058482	2840229
5185	3059024	2839596
5186	3059634	2839024
5187	3060265	2838472
5188	3060771	2837804
5189	3061453	2837300
5190	3062017	2836687
5191	3062577	2836069
5192	3063105	2835422
5193	3063630	2834772
5194	3064205	2834168
5195	3064831	2833612
5196	3065503	2833098
5197	3066148	2832559
5198	3066679	2831915
5199	3067384	2831432
5200	3067900	2830774
5201	3068573	2830261
5202	3069070	2829584
5203	3069625	2828963
5204	3070225	2828382
5205	3070754	2827736
5206	3071400	2827198
5207	3071960	2826581
5208	3072603	2826040
5209	3073254	2825506
5210	3073801	2824877
5211	3074444	2824336
5212	3075006	2823721
5213	3075605	2823139
5214	3076221	2822573
5215	3076731	2821910
5216	3077347	2821344
5217	3077853	2820677
5218	3078452	2820096
5219	3079169	2819622
5220	3079959	2819215
5221	3080736	2818797
5222	3081379	2818255
5223	3082118	2817801
5224	3082910	2817396
5225	3083555	2816857
5226	3084161	2816281
5227	3084672	2815618
5228	3085302	2815065
5229	3085977	2814552
5230	3086520	2813919
5231	3087123	2813342
5232	3087627	2812673
5233	3088196	2812064
5234	3088722	2811415
5235	3089319	2810832
5236	3089809	2810151
5237	3090483	2809637
5238	3091045	2809022
5239	3091603	2808402
5240	3092126	2807752
5241	3092656	2807107
5242	3093281	2806549
5243	3093713	2805816
5244	3094342	2805261
5245	3094807	2804558
5246	3095495	2804057
5247	3096235	2803603
5248	3096672	2802875
5249	3097291	2802311
5250	3097868	2801709
5251	3098481	2801140
5252	3098989	2800476
5253	3099606	2799910
5254	3100255	2799374
5255	3100749	2798697
5256	3101387	2798150
5257	3101918	2797507
5258	3102478	2796891
5259	3102845	2796100
5260	3103464	2795536
5261	3103995	2794893
5262	3104646	2794359
5263	3105246	2793778
5264	3105887	2793234
5265	3106498	2792663
5266	3107038	2792027
5267	3107632	2791442
5268	3108193	2790825
5269	3108760	2790216
5270	3109465	2789729
5271	3109880	2788982
5272	3110485	2788405
5273	3110892	2787652
5274	3111589	2787158
5275	3112229	2786613
5276	3112749	2785960
5277	3113447	2785468
5278	3114026	2784868
5279	3114594	2784258
5280	3115281	2783755
5281	3115902	2783193
5282	3116489	2782600
5283	3116979	2781922
5284	3117579	2781341
5285	3118089	2780679
5286	3118665	2780077
5287	3119258	2779490
5288	3119822	2778877
5289	3120481	2778349
5290	3121054	2777744
5291	3121661	2777170
5292	3122270	2776596
5293	3122727	2775889
5294	3123351	2775329
5295	3123864	2774671
5296	3124553	2774169
5297	3125121	2773560
5298	3125770	2773022
5299	3126423	2772488
5300	3126966	2771857
5301	3127581	2771289
5302	3128188	2770714
5303	3128692	2770049
5304	3129337	2769508
5305	3129786	2768793
5306	3130416	2768238
5307	3130914	2767567
5308	3131548	2767017
5309	3132187	2766470
5310	3132664	2765781
5311	3133295	2765227
5312	3133781	2764546
5313	3134327	2763918
5314	3134876	2763291
5315	3135531	2762759
5316	3136243	2762276
5317	3136875	2761724
5318	3137498	2761163
5319	3138063	2760552
5320	3138699	2760003
5321	3139330	2759449
5322	3139887	2758830
5323	3140471	2758235
5324	3140968	2757563
5325	3141587	2756999
5326	3142226	2756452
5327	3142783	2755834
